,CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
2521,4713-ZBURT,1,0,0,Brisbane,94005,"37.684694, -122.40712",37.684694,-122.40712,0,0,0,1,45,0,1,0,0,0,1,0,1,1,1,1,2,99.7,4634.35,0,0,38,3333,
2522,3050-GBUSH,1,0,0,Burlingame,94010,"37.57028, -122.365778",37.57028,-122.365778,1,0,0,0,3,1,2,1,0,0,0,0,1,0,0,0,3,34.8,113.95,0,0,67,2496,
2523,7876-AEHIG,1,0,0,Daly City,94015,"37.680844, -122.48131",37.680844,-122.48131,1,0,0,0,51,1,2,1,1,0,1,1,1,1,2,1,2,60.15,3077.0,0,0,37,5404,
2524,7945-HLKEA,1,0,0,Half Moon Bay,94019,"37.45567, -122.407992",37.45567,-122.407992,1,0,0,0,60,0,1,1,1,0,1,1,0,0,2,1,0,64.75,4039.5,0,0,25,6408,
2525,9342-VNIMQ,1,0,0,La Honda,94020,"37.285677, -122.224165",37.285677,-122.224165,0,0,0,0,33,0,1,1,0,1,0,0,0,0,0,0,2,54.65,1665.2,0,0,58,5201,
2526,3523-BRGUW,1,0,0,Los Altos,94022,"37.349546, -122.134356",37.349546,-122.134356,0,1,0,0,26,0,0,2,2,2,2,2,2,2,2,1,3,19.3,504.2,0,0,64,2269,
2527,3199-NPKCN,1,0,0,Menlo Park,94025,"37.449551, -122.183762",37.449551,-122.183762,1,0,1,0,67,0,1,0,1,0,1,1,1,1,2,0,0,111.25,7511.65,0,0,37,5649,
2528,5170-PTRKA,1,0,0,Atherton,94027,"37.454924, -122.203168",37.454924,-122.203168,1,0,1,0,49,1,2,1,1,0,0,1,0,0,2,0,3,35.8,1782.0,0,0,69,4865,
2529,4661-NJEUX,1,0,0,Portola Valley,94028,"37.369709, -122.215844",37.369709,-122.215844,0,0,0,0,1,0,0,2,2,2,2,2,2,2,0,0,1,20.05,20.05,0,0,52,5368,
2530,2123-AGEEN,1,0,0,Millbrae,94030,"37.601248, -122.403099",37.601248,-122.403099,1,1,0,0,7,0,0,0,0,0,1,0,1,0,0,0,0,84.35,609.65,0,0,38,2107,
2531,1258-YMZNM,1,0,0,Montara,94037,"37.540582, -122.509594",37.540582,-122.509594,1,1,0,0,27,0,1,0,1,1,1,0,1,1,2,0,2,110.5,2857.6,0,0,56,4997,
2532,0048-LUMLS,1,0,0,Moss Beach,94038,"37.515556, -122.502311",37.515556,-122.502311,0,0,1,1,37,0,0,0,0,0,0,0,1,1,2,1,3,91.2,3247.55,0,0,55,5263,
2533,5898-IGSLP,1,0,0,Mountain View,94041,"37.388349, -122.075299",37.388349,-122.075299,0,0,1,1,31,0,1,0,1,0,1,1,0,0,0,1,0,89.3,2823.0,0,0,46,2132,
2534,6259-WJQLC,1,0,0,Pacifica,94044,"37.573633, -122.455167",37.573633,-122.455167,0,1,0,0,32,0,1,0,0,0,1,0,0,0,0,0,3,81.1,2619.25,0,0,50,2143,
2535,7997-EASSD,1,0,0,Redwood City,94061,"37.461251, -122.235414",37.461251,-122.235414,1,0,1,0,63,0,1,0,0,0,0,1,0,0,2,0,3,81.2,4965.1,0,0,64,6063,
2536,0730-KOAVE,1,0,0,Redwood City,94062,"37.410567, -122.297152",37.410567,-122.297152,0,0,0,0,30,0,1,0,1,1,0,0,0,1,0,0,3,94.3,2679.7,0,0,75,4219,
2537,8975-SKGRX,1,0,0,Redwood City,94063,"37.499411, -122.196318",37.499411,-122.196318,0,0,1,0,71,0,1,0,1,1,1,1,1,1,1,0,2,116.1,8310.55,0,0,42,5027,
2538,0678-RLHVP,1,0,0,Redwood City,94065,"37.527497, -122.230941",37.527497,-122.230941,1,0,0,0,53,0,1,0,0,1,1,0,1,1,1,1,0,105.55,5682.25,0,0,67,5731,
2539,2267-FPIMA,1,0,0,San Carlos,94070,"37.497915, -122.267361",37.497915,-122.267361,0,0,1,0,50,0,1,0,1,1,0,0,0,1,0,0,3,94.4,4914.9,0,0,21,5548,
2540,1051-GEJLJ,1,0,0,San Gregorio,94074,"37.331762, -122.341444",37.331762,-122.341444,1,0,0,0,2,0,0,2,2,2,2,2,2,2,0,1,1,19.5,27.55,0,0,74,4836,
2541,5285-MVEHD,1,0,0,Sunnyvale,94087,"37.3511, -122.037311",37.3511,-122.037311,1,0,1,0,56,0,0,0,1,1,1,0,1,1,2,0,3,105.6,6068.65,0,0,24,4196,
2542,0379-DJQHR,1,0,0,Sunnyvale,94089,"37.421633, -122.009613",37.421633,-122.009613,0,0,1,0,67,0,0,1,1,1,1,0,1,1,1,1,3,81.35,5398.6,0,0,51,4219,
2543,5543-QDCRY,1,0,0,San Francisco,94103,"37.773147, -122.411287",37.773147,-122.411287,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,56.4,234.85,0,0,49,5344,
2544,0297-RBCSG,1,0,0,San Francisco,94104,"37.791222, -122.402241",37.791222,-122.402241,0,0,0,0,19,0,0,1,0,1,0,1,0,1,2,0,2,65.35,1231.85,0,0,39,2051,
2545,4694-PHWFW,1,0,0,San Francisco,94105,"37.789168, -122.395009",37.789168,-122.395009,1,0,0,1,8,0,0,2,2,2,2,2,2,2,0,1,1,19.95,170.9,0,0,40,5919,
2546,0835-JKADZ,1,0,0,San Francisco,94107,"37.768881, -122.395521",37.768881,-122.395521,1,0,0,0,71,0,1,0,0,1,1,1,1,1,1,0,0,111.25,7984.15,0,0,54,4361,
2547,7508-SMHXL,1,0,0,San Francisco,94109,"37.794487, -122.42227",37.794487,-122.42227,1,1,0,0,15,0,1,0,0,1,0,0,1,0,0,1,3,89.0,1288.3,0,0,77,4452,
2548,3865-YIOTT,1,0,0,San Francisco,94110,"37.750021, -122.415201",37.750021,-122.415201,0,0,1,1,72,0,1,0,1,0,1,0,1,1,2,0,2,106.1,7848.5,0,0,72,6283,
2549,5993-BQHEA,1,0,0,San Francisco,94111,"37.801776, -122.402293",37.801776,-122.402293,0,0,0,0,12,0,0,2,2,2,2,2,2,2,2,1,3,20.05,267.0,0,0,62,4018,
2550,6024-RUGGH,1,0,0,San Francisco,94112,"37.720498, -122.443119",37.720498,-122.443119,0,0,1,1,72,0,1,2,2,2,2,2,2,2,1,0,2,25.2,1798.9,0,0,62,6499,
2551,3956-CJUST,1,0,0,San Francisco,94115,"37.786031, -122.437301",37.786031,-122.437301,1,1,0,0,23,0,0,0,1,0,0,0,0,0,0,0,2,75.4,1643.55,0,0,49,2491,
2552,4079-WWQQQ,1,0,0,San Francisco,94116,"37.74441, -122.486764",37.74441,-122.486764,0,0,0,0,72,1,2,1,1,1,1,1,1,1,1,0,2,65.55,4807.45,0,0,24,4266,
2553,6103-BOCOU,1,0,0,San Francisco,94117,"37.770533, -122.445121",37.770533,-122.445121,1,0,0,0,26,0,1,0,0,0,1,0,0,0,0,0,0,80.7,2193.0,0,0,28,4501,
2554,5149-TGWDZ,1,0,0,San Francisco,94118,"37.781304, -122.461522",37.781304,-122.461522,1,0,0,0,21,0,0,0,0,1,1,1,1,1,2,0,1,104.55,2239.4,0,0,20,3471,
2555,7471-WNSUF,1,0,0,San Francisco,94121,"37.776718, -122.495781",37.776718,-122.495781,0,0,1,0,60,0,1,2,2,2,2,2,2,2,2,1,2,24.15,1505.9,0,0,24,4501,
2556,8942-DBMHZ,1,0,0,San Francisco,94122,"37.760412, -122.484966",37.760412,-122.484966,0,0,0,0,12,0,0,2,2,2,2,2,2,2,0,1,1,20.45,255.35,0,0,80,4883,
2557,4301-VVZKA,1,0,0,San Francisco,94123,"37.800254, -122.436975",37.800254,-122.436975,0,0,1,0,16,0,1,0,0,0,0,0,0,0,0,0,0,75.4,1189.4,0,0,51,5432,
2558,9199-PWQVC,1,0,0,San Francisco,94124,"37.731505, -122.384532",37.731505,-122.384532,1,0,1,0,63,0,1,1,1,1,0,0,1,1,2,0,3,79.7,4786.15,0,0,30,4010,
2559,4824-GUCBY,1,0,0,San Francisco,94127,"37.736535, -122.45732",37.736535,-122.45732,1,1,0,0,22,0,0,0,1,1,0,0,0,0,0,1,0,81.7,1820.9,0,0,34,5602,
2560,5393-HJZSM,1,0,0,San Francisco,94129,"37.797526, -122.464531",37.797526,-122.464531,1,0,1,1,32,0,0,1,1,1,1,1,0,1,0,1,2,76.3,2404.15,0,0,70,5324,
2561,0862-PRCBS,1,0,0,San Francisco,94132,"37.722302, -122.491129",37.722302,-122.491129,1,0,1,1,68,0,1,0,0,1,0,1,1,1,1,0,3,103.75,7039.45,0,0,45,4121,
2562,8812-ZRHFP,1,0,0,San Francisco,94133,"37.802071, -122.411004",37.802071,-122.411004,1,0,1,1,30,0,0,0,0,0,1,0,0,1,2,1,0,86.45,2538.05,0,0,24,2923,
2563,5146-CBVOE,1,0,0,San Francisco,94134,"37.721052, -122.413573",37.721052,-122.413573,1,0,0,0,16,0,0,0,0,1,0,0,0,0,0,1,2,75.1,1212.85,0,0,59,5176,
2564,0454-OKRCT,1,0,0,Palo Alto,94301,"37.444314, -122.149996",37.444314,-122.149996,0,0,0,0,33,0,0,0,0,1,0,1,0,0,1,1,2,80.6,2651.1,0,0,80,5542,
2565,5787-KXGIY,1,0,0,Palo Alto,94303,"37.45809, -122.115398",37.45809,-122.115398,0,0,1,0,72,0,0,2,2,2,2,2,2,2,1,1,3,19.3,1304.8,0,0,42,4035,
2566,4198-VFOEA,1,0,0,Stanford,94305,"37.424342, -122.165641",37.424342,-122.165641,1,0,0,0,12,1,2,1,1,0,0,1,0,0,2,0,1,33.6,435.45,0,0,30,2990,
2567,6630-UJZMY,1,0,0,Palo Alto,94306,"37.416159, -122.131337",37.416159,-122.131337,1,1,1,0,4,0,1,0,0,0,0,0,1,0,0,0,0,83.25,308.05,0,0,37,5251,
2568,5709-LVOEQ,1,0,0,San Mateo,94401,"37.590421, -122.306467",37.590421,-122.306467,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,80.85,2283.3004408418656,0,0,45,2048,
2569,2692-AQCPF,1,0,0,San Mateo,94403,"37.538309, -122.305109",37.538309,-122.305109,1,0,1,0,65,0,1,0,0,1,1,1,1,1,2,0,3,108.05,7118.9,0,0,69,6047,
2570,0347-UBKUZ,1,0,0,San Mateo,94404,"37.556094, -122.272437",37.556094,-122.272437,1,0,0,0,15,0,0,2,2,2,2,2,2,2,0,1,1,19.9,320.45,0,0,29,3366,
2571,0835-DUUIQ,1,0,0,Alameda,94501,"37.774633, -122.274434",37.774633,-122.274434,1,0,0,0,24,0,0,2,2,2,2,2,2,2,2,1,2,21.05,531.55,0,0,63,2050,
2572,0811-GSDTP,1,0,0,Alameda,94502,"37.724817, -122.224363",37.724817,-122.224363,1,0,0,1,13,1,2,1,0,1,0,0,0,0,0,1,0,30.15,382.2,0,0,22,3540,
2573,7567-ECMCM,1,0,0,Danville,94506,"37.791481, -121.903253",37.791481,-121.903253,0,0,0,0,24,0,0,0,0,0,0,0,0,1,0,0,3,79.85,2001.0,0,0,43,5128,
2574,6115-ZTBFQ,1,0,0,Alamo,94507,"37.855717, -121.994813",37.855717,-121.994813,1,0,1,0,72,1,2,1,1,1,1,1,1,1,1,1,2,65.5,4919.7,0,0,25,4119,
2575,6353-BRMMA,1,0,0,Angwin,94508,"38.542448, -122.419923",38.542448,-122.419923,1,0,1,1,54,0,1,0,1,1,0,0,1,1,0,0,2,104.1,5645.8,0,0,57,5795,
2576,6231-WFGFH,1,0,0,Benicia,94510,"38.113533, -122.11926",38.113533,-122.11926,0,0,1,1,4,0,0,2,2,2,2,2,2,2,0,0,1,20.5,77.6,0,0,34,5053,
2577,9904-EHEVJ,1,0,0,Bethel Island,94511,"38.050558, -121.646924",38.050558,-121.646924,1,1,1,1,32,0,1,0,0,0,1,0,1,0,0,0,1,91.35,2896.55,0,0,35,2965,
2578,6169-PPETC,1,0,0,Brentwood,94513,"37.908242, -121.682472",37.908242,-121.682472,0,0,1,1,35,0,0,2,2,2,2,2,2,2,1,1,2,20.5,759.35,0,0,38,2009,
2579,8584-KMVXD,1,0,0,Calistoga,94515,"38.629618, -122.593216",38.629618,-122.593216,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,75.6,535.55,0,0,31,2934,
2580,8467-WYNSR,1,0,0,Clayton,94517,"37.881842, -121.848111",37.881842,-121.848111,0,0,0,0,22,0,0,1,1,0,0,1,0,0,0,1,1,55.1,1253.15,0,0,62,2729,
2581,0851-DFJKB,1,0,0,Concord,94518,"37.950248, -122.022455",37.950248,-122.022455,1,0,0,0,15,0,0,1,1,0,1,1,0,0,0,1,0,58.95,955.15,0,0,55,4497,
2582,5382-SOYZL,1,0,0,Concord,94519,"37.990118, -122.012188",37.990118,-122.012188,0,0,0,0,22,0,1,0,0,0,0,0,1,1,0,0,0,95.1,2162.6,0,0,61,3729,
2583,3261-CQXOL,1,0,0,Concord,94521,"37.971421, -121.971504",37.971421,-121.971504,1,0,1,1,71,0,1,2,2,2,2,2,2,2,1,1,2,25.45,1813.35,0,0,37,4993,
2584,8388-FYNPZ,1,0,0,Pleasant Hill,94523,"37.95338, -122.076886",37.95338,-122.076886,0,0,0,0,4,0,0,1,1,0,1,0,0,0,0,1,0,56.75,245.15,0,0,51,2401,
2585,4002-BQWPQ,1,0,0,Crockett,94525,"38.049292, -122.228415",38.049292,-122.228415,0,0,0,0,25,0,1,1,1,1,1,1,0,1,0,1,2,81.75,2028.8,0,0,61,5917,
2586,5651-YLPRD,1,0,0,Danville,94526,"37.815459, -121.977203",37.815459,-121.977203,1,0,1,1,32,0,0,0,0,1,0,0,1,0,0,0,0,86.1,2723.75,0,0,48,4970,
2587,2826-DXLQO,1,0,0,El Cerrito,94530,"37.924838, -122.289145",37.924838,-122.289145,0,1,1,0,7,1,2,1,1,0,0,0,0,0,0,1,2,29.8,220.45,0,0,69,2587,
2588,4378-BZYFP,1,0,0,Fairfield,94533,"38.287136, -122.02711",38.287136,-122.02711,0,0,0,0,17,0,0,2,2,2,2,2,2,2,2,0,1,20.5,365.8,0,0,65,2259,
2589,9489-UTFKA,1,0,0,Travis Afb,94535,"38.265899, -121.939461",38.265899,-121.939461,0,1,1,0,8,0,0,1,1,0,0,0,1,0,0,1,2,60.9,551.95,0,0,27,2136,
2590,4849-PYRLQ,1,0,0,Fremont,94536,"37.572273, -121.964583",37.572273,-121.964583,1,1,0,0,56,0,1,1,1,0,1,1,0,1,1,1,2,73.25,4054.2,0,0,26,4011,
2591,7764-BDPEE,1,0,0,Hayward,94542,"37.656695, -122.048361",37.656695,-122.048361,0,0,0,1,3,0,0,2,2,2,2,2,2,2,0,1,1,20.85,60.65,0,0,38,5868,
2592,3429-IFLEM,1,0,0,Hayward,94544,"37.639215, -122.037554",37.639215,-122.037554,1,0,0,0,71,0,0,1,1,1,1,1,1,0,1,1,3,77.35,5550.1,0,0,61,4846,
2593,5002-GCQFH,1,0,0,Hercules,94547,"37.991259, -122.214945",37.991259,-122.214945,0,0,1,0,49,0,1,0,1,1,0,0,1,0,0,0,2,93.85,4733.1,0,0,62,5698,
2594,0556-FJEGU,1,0,0,Lafayette,94549,"37.907777, -122.127161",37.907777,-122.127161,0,0,0,0,58,0,0,1,0,1,1,1,1,0,1,1,2,70.1,4048.95,0,0,58,4474,
2595,0604-THJFP,1,0,0,Castro Valley,94552,"37.722727, -122.02157",37.722727,-122.02157,1,0,1,0,59,0,0,1,0,1,0,1,1,1,1,0,3,75.95,4542.35,0,0,46,5446,
2596,5879-SESNB,1,0,0,Moraga,94556,"37.827946, -122.107185",37.827946,-122.107185,1,0,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0,75.25,888.65,0,0,75,5902,
2597,6461-PPAXN,1,0,0,Napa,94559,"38.232389, -122.324944",38.232389,-122.324944,1,0,1,0,35,0,0,1,1,0,0,1,0,0,2,0,2,54.95,1916.0,0,0,30,4858,
2598,3318-ISQFQ,1,0,0,Newark,94560,"37.504133, -122.032347",37.504133,-122.032347,1,0,0,0,20,0,0,2,2,2,2,2,2,2,0,0,2,19.5,413.0,0,0,28,5409,
2599,1106-HRLKZ,1,0,0,Oakley,94561,"37.999406, -121.686241",37.999406,-121.686241,0,0,1,1,40,0,0,2,2,2,2,2,2,2,1,1,1,19.6,808.95,0,0,34,2630,
2600,2483-XSSMZ,1,0,0,Orinda,94563,"37.873916, -122.20522",37.873916,-122.20522,1,0,0,0,39,0,0,1,1,0,0,0,0,0,2,0,0,47.85,1886.4,0,0,23,5531,
2601,8165-ZJRNM,1,0,0,Pittsburg,94565,"38.006047, -121.916834",38.006047,-121.916834,1,0,1,1,72,0,1,2,2,2,2,2,2,2,1,1,2,23.75,1679.25,0,0,67,4923,
2602,2604-XVDAM,1,0,0,Pope Valley,94567,"38.672708, -122.403219",38.672708,-122.403219,1,0,0,0,12,0,0,1,0,0,0,0,0,0,0,1,2,43.8,540.95,0,0,26,5706,
2603,3717-OFRTN,1,0,0,Dublin,94568,"37.713926, -121.928425",37.713926,-121.928425,0,0,0,0,1,0,0,2,2,2,2,2,2,2,0,1,2,19.75,19.75,0,0,43,3595,
2604,9046-JBFWA,1,0,0,Port Costa,94569,"38.035707, -122.196821",38.035707,-122.196821,0,0,0,1,27,0,0,2,2,2,2,2,2,2,0,1,1,19.15,537.35,0,0,51,4004,
2605,3280-NMUVX,1,0,0,Rio Vista,94571,"38.148862, -121.737696",38.148862,-121.737696,0,0,1,0,34,0,0,2,2,2,2,2,2,2,2,1,3,19.6,678.8,0,0,33,4669,
2606,1206-EHBDD,1,0,0,Rodeo,94572,"38.027218, -122.23463",38.027218,-122.23463,1,0,1,0,56,0,0,0,1,0,1,0,0,0,1,1,2,80.3,4513.65,0,0,67,6203,
2607,8361-LBRDI,1,0,0,Saint Helena,94574,"38.581354, -122.296283",38.581354,-122.296283,1,0,0,0,58,0,1,2,2,2,2,2,2,2,1,1,3,24.35,1423.85,0,0,51,6190,
2608,4883-KCPZJ,1,0,0,Deer Park,94576,"38.554383, -122.474773",38.554383,-122.474773,1,0,1,1,22,0,1,2,2,2,2,2,2,2,1,1,3,25.25,555.4,0,0,75,4386,
2609,9108-EQPNQ,1,0,0,San Leandro,94577,"37.717196, -122.159338",37.717196,-122.159338,1,0,1,1,10,0,1,2,2,2,2,2,2,2,1,1,3,26.1,225.55,0,0,63,3179,
2610,7277-KAMWT,1,0,0,San Leandro,94578,"37.704384, -122.126703",37.704384,-122.126703,0,0,0,0,13,0,0,2,2,2,2,2,2,2,1,1,3,20.0,268.45,0,0,63,3037,
2611,2545-LXYVJ,1,0,0,Suisun City,94585,"38.197907, -122.017258",38.197907,-122.017258,0,0,1,0,72,0,0,2,2,2,2,2,2,2,1,1,2,20.7,1492.1,0,0,55,6317,
2612,3234-VKACU,1,0,0,Sunol,94586,"37.587494, -121.862856",37.587494,-121.862856,0,0,0,0,2,0,0,1,0,0,0,1,1,1,0,1,0,70.3,132.4,0,0,27,4799,
2613,8120-JDCAM,1,0,0,Vallejo,94589,"38.161321, -122.271588",38.161321,-122.271588,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,69.55,284.9,0,0,44,3708,
2614,8917-FAEMR,1,0,0,Vallejo,94590,"38.104705, -122.247387",38.104705,-122.247387,1,0,0,0,37,0,0,2,2,2,2,2,2,2,1,1,1,19.85,784.25,0,0,27,3408,
2615,7047-YXDMZ,1,0,0,Vallejo,94591,"38.105733, -122.186338",38.105733,-122.186338,0,0,0,0,21,0,0,2,2,2,2,2,2,2,0,1,1,20.0,417.7,0,0,47,2366,
2616,2858-EIMXH,1,0,0,Vallejo,94592,"38.093701, -122.276589",38.093701,-122.276589,1,1,1,0,53,0,1,0,0,0,0,0,1,1,2,0,3,95.85,5016.25,0,0,65,5325,
2617,6419-ZTTLE,1,0,0,Yountville,94599,"38.421458, -122.365048",38.421458,-122.365048,0,1,1,0,23,0,0,2,2,2,2,2,2,2,2,0,0,20.75,485.2,0,0,45,3418,
2618,0929-HYQEW,1,0,0,Oakland,94601,"37.776523, -122.219268",37.776523,-122.219268,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1,50.15,160.85,0,0,23,2085,
2619,6614-YOLAC,1,0,0,Oakland,94602,"37.803883, -122.208417",37.803883,-122.208417,1,0,1,0,71,1,2,1,1,1,0,1,1,1,1,1,1,58.65,4145.25,0,0,48,4151,
2620,7426-RHZGU,1,0,0,Oakland,94603,"37.739113, -122.175602",37.739113,-122.175602,0,0,0,0,9,0,0,0,0,0,0,1,1,1,0,0,2,95.9,827.45,0,0,66,5017,
2621,4065-JJAVA,1,0,0,Oakland,94605,"37.758019, -122.138678",37.758019,-122.138678,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,49.5,49.5,0,0,59,5262,
2622,7649-SIJJF,1,0,0,Emeryville,94608,"37.83726, -122.287648",37.83726,-122.287648,0,0,1,0,71,0,1,1,1,1,1,1,0,1,1,0,1,80.1,5585.4,0,0,37,6045,
2623,9361-YNQWJ,1,0,0,Oakland,94609,"37.834341, -122.26437",37.834341,-122.26437,1,0,0,0,64,0,1,2,2,2,2,2,2,2,2,0,2,24.4,1601.2,0,0,24,5887,
2624,3748-FVMZZ,1,0,0,Oakland,94610,"37.808731, -122.238708",37.808731,-122.238708,0,0,0,0,4,1,2,1,0,0,0,1,0,1,0,0,0,40.05,162.45,0,0,57,2664,
2625,9391-TTOYH,1,0,0,Oakland,94611,"37.828416, -122.216005",37.828416,-122.216005,1,0,0,0,23,0,0,2,2,2,2,2,2,2,0,0,1,19.5,470.2,0,0,42,5652,
2626,1452-XRSJV,1,0,0,Oakland,94612,"37.809014, -122.269739",37.809014,-122.269739,1,0,1,1,39,0,0,1,1,0,0,0,0,0,0,1,3,51.05,2066.0,0,0,63,3154,
2627,3422-WJOYD,1,0,0,Oakland,94618,"37.84551, -122.235181",37.84551,-122.235181,0,0,1,0,28,0,0,1,1,0,0,1,0,0,2,1,1,54.35,1426.45,0,0,70,5105,
2628,8242-SOQUO,1,0,0,Oakland,94619,"37.787186, -122.14633",37.787186,-122.14633,1,1,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,84.7,392.5,0,0,54,2660,
2629,7460-ITWWP,1,0,0,Oakland,94621,"37.750553, -122.197175",37.750553,-122.197175,1,1,1,0,45,0,0,0,0,0,1,0,0,1,0,0,0,86.1,3861.45,0,0,41,2701,
2630,7147-AYBAA,1,0,0,Berkeley,94702,"37.866009, -122.286228",37.866009,-122.286228,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,1,70.35,2552.9,0,0,32,5402,
2631,7868-TMWMZ,1,0,0,Berkeley,94703,"37.863843, -122.275684",37.863843,-122.275684,1,1,1,0,60,0,0,0,1,1,1,1,1,1,1,0,2,110.0,6668.35,0,0,59,4953,
2632,6732-FZUGP,1,0,0,Berkeley,94705,"37.858898, -122.240512",37.858898,-122.240512,1,0,0,0,47,0,1,0,1,0,1,0,1,0,2,1,3,94.9,4615.25,0,0,52,4510,
2633,8329-GWVPJ,1,0,0,Berkeley,94708,"37.897743, -122.263124",37.897743,-122.263124,1,0,1,1,50,0,0,0,0,0,0,0,0,0,0,0,2,69.75,3557.7,0,0,64,4539,
2634,1352-VHKAJ,1,0,0,Berkeley,94709,"37.878554, -122.26609",37.878554,-122.26609,0,0,1,1,27,0,1,1,0,0,0,1,1,1,0,1,2,71.6,1957.1,0,0,52,3773,
2635,2632-TACXW,1,0,0,Richmond,94801,"37.945288, -122.383941",37.945288,-122.383941,1,0,1,0,62,0,1,2,2,2,2,2,2,2,1,1,2,23.65,1416.75,0,0,21,4671,
2636,8146-QQKZH,1,0,0,El Sobrante,94803,"37.963995, -122.288296",37.963995,-122.288296,1,0,1,0,71,0,0,1,1,0,1,1,1,1,1,1,2,81.85,5924.4,0,0,78,4090,
2637,1767-CJKBA,1,0,0,Richmond,94804,"37.921034, -122.341798",37.921034,-122.341798,0,0,0,0,66,0,1,2,2,2,2,2,2,2,1,1,1,25.1,1697.7,0,0,48,6025,
2638,6445-TNRXS,1,0,0,Richmond,94805,"37.941456, -122.320968",37.941456,-122.320968,0,0,1,1,68,0,1,0,1,1,1,1,1,1,1,0,2,114.7,7849.85,0,0,59,5671,
2639,4581-LNWUM,1,0,0,San Pablo,94806,"37.980269, -122.342635",37.980269,-122.342635,1,0,0,0,13,1,2,1,0,0,1,0,1,1,0,1,0,49.15,649.4,0,0,78,3000,
2640,4869-EPIUS,1,0,0,San Rafael,94901,"37.972662, -122.491452",37.972662,-122.491452,0,0,1,0,56,0,0,0,0,0,0,0,0,1,2,0,0,80.9,4557.5,0,0,56,5344,
2641,1915-OAKWD,1,0,0,Belvedere Tiburon,94920,"37.885629, -122.46858",37.885629,-122.46858,1,0,0,0,16,0,0,2,2,2,2,2,2,2,2,0,2,19.3,360.35,0,0,48,2870,
2642,7296-PIXQY,1,0,0,Bodega,94922,"38.343282, -122.9755",38.343282,-122.9755,1,0,1,1,14,0,0,0,0,0,0,0,0,0,0,1,0,70.2,1046.5,0,0,25,5819,
2643,3354-OADJP,1,0,0,Bolinas,94924,"37.943087, -122.72379",37.943087,-122.72379,1,0,0,0,8,0,0,1,1,0,0,1,0,0,2,1,2,54.25,447.75,0,0,69,2237,
2644,3524-WQDSG,1,0,0,Corte Madera,94925,"37.924014, -122.511694",37.924014,-122.511694,1,0,1,1,43,0,1,0,0,0,1,0,1,1,0,0,2,99.3,4209.95,0,0,73,3280,
2645,0810-DHDBD,1,0,0,Rohnert Park,94928,"38.34719, -122.697822",38.34719,-122.697822,1,0,0,0,52,0,1,1,1,0,1,1,1,0,2,1,3,74.0,3877.65,0,0,39,5806,
2646,4026-SKKHW,1,0,0,Dillon Beach,94929,"38.24458, -122.956268",38.24458,-122.956268,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,1,50.25,152.3,0,0,76,2166,
2647,2829-HYVZP,1,0,0,Fairfax,94930,"37.971751, -122.611873",37.971751,-122.611873,0,0,0,0,29,0,0,2,2,2,2,2,2,2,2,0,1,19.8,572.2,0,0,69,5696,
2648,3845-JHAMY,1,0,0,Inverness,94937,"38.099323, -122.945723",38.099323,-122.945723,1,0,1,1,16,1,2,1,0,0,0,0,0,1,0,0,3,35.5,552.7,0,0,25,2069,
2649,7013-PSXHK,1,0,0,Lagunitas,94938,"38.021772, -122.691744",38.021772,-122.691744,1,0,0,0,40,0,1,1,0,0,1,1,1,1,2,0,1,80.75,3208.65,0,0,27,2047,
2650,3486-NPGST,1,0,0,Mill Valley,94941,"37.901371, -122.572024",37.901371,-122.572024,1,0,0,0,36,0,0,2,2,2,2,2,2,2,2,1,1,19.55,620.75,0,0,47,2691,
2651,6100-FJZDG,1,0,0,Olema,94950,"38.052209, -122.775567",38.052209,-122.775567,0,0,1,0,26,0,0,2,2,2,2,2,2,2,2,0,2,20.05,505.9,0,0,29,2403,
2652,4829-ZLJTK,1,0,0,Penngrove,94951,"38.325599, -122.642352",38.325599,-122.642352,1,1,1,0,72,0,1,0,1,1,1,0,1,1,1,0,0,112.4,8046.85,0,0,37,6144,
2653,1730-VFMWO,1,0,0,Petaluma,94952,"38.237018, -122.77872",38.237018,-122.77872,1,0,1,0,34,0,0,1,0,0,0,1,0,0,0,1,2,50.2,1815.3,0,0,54,4352,
2654,7143-BQIBA,1,0,0,Petaluma,94954,"38.235021, -122.557332",38.235021,-122.557332,0,0,0,0,10,0,0,1,1,0,0,1,1,0,0,1,2,62.25,612.95,0,0,76,3415,
